source,target,similarity_score
How to Optimize Your Water Quality & Intake for Health,Dr. Kyle Gillett: Tools for Hormone Optimization in Males,0.03874861606374844
How to Optimize Your Water Quality & Intake for Health,Using Caffeine to Optimize Mental & Physical Performance,0.08722408894332118
How to Optimize Your Water Quality & Intake for Health,"Dr. Lex Fridman: Navigating Conflict, Finding Purpose & Maintaining Drive",0.11783670401303571
How to Optimize Your Water Quality & Intake for Health,Dr. Chris Palmer: Diet & Nutrition for Mental Health,0.20630976004551715
How to Optimize Your Water Quality & Intake for Health,Science-Based Tools for Increasing Happiness,0.07172753506103063
How to Optimize Your Water Quality & Intake for Health,"Dr. Layne Norton: The Science of Eating for Health, Fat Loss & Lean Muscle",0.13146369883349268
How to Optimize Your Water Quality & Intake for Health,How Meditation Works & Science-Based Effective Meditations,0.07366391021796467
How to Optimize Your Water Quality & Intake for Health,Dr. Eddie Chang: The Science of Learning & Speaking Languages,0.08818988304044896
How to Optimize Your Water Quality & Intake for Health,Fitness Toolkit: Protocol & Tools to Optimize Physical Health,0.13431542266104007
How to Optimize Your Water Quality & Intake for Health,Dr. Nolan Williams: Psychedelics & Neurostimulation for Brain Rewiring,0.11345089119392598
How to Optimize Your Water Quality & Intake for Health,The Effects of Cannabis (Marijuana) on the Brain & Body,0.08949784935104266
How to Optimize Your Water Quality & Intake for Health,Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,0.0685439885503153
How to Optimize Your Water Quality & Intake for Health,Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,0.07724967942461512
How to Optimize Your Water Quality & Intake for Health,"Dr. David Anderson: The Biology of Aggression, Mating & Arousal",0.09961393622600234
How to Optimize Your Water Quality & Intake for Health,Focus Toolkit: Tools to Improve Your Focus & Concentration,0.16064196579255363
How to Optimize Your Water Quality & Intake for Health,"Dr. Erich Jarvis: The Neuroscience of Speech, Language & Music",0.10154448945160112
How to Optimize Your Water Quality & Intake for Health,"What Alcohol Does to Your Body, Brain & Health",0.27555622146814807
How to Optimize Your Water Quality & Intake for Health,"Dr. Peter Attia: Exercise, Nutrition, Hormones for Vitality & Longevity",0.10525105347493273
How to Optimize Your Water Quality & Intake for Health,Sleep Toolkit: Tools for Optimizing Sleep & Sleep-Wake Timing,0.08043431318483159
How to Optimize Your Water Quality & Intake for Health,Dr. Emily Balcetis: Tools for Setting & Achieving Goals,0.07767164727456918
How to Optimize Your Water Quality & Intake for Health,The Science & Treatment of Bipolar Disorder,0.09862557291870704
How to Optimize Your Water Quality & Intake for Health,Dr. Charles Zuker: The Biology of Taste Perception & Sugar Craving,0.1357646251137744
How to Optimize Your Water Quality & Intake for Health,Optimize & Control Your Brain Chemistry to Improve Health & Performance,0.21739092493782788
How to Optimize Your Water Quality & Intake for Health,Jeff Cavaliere: Optimize Your Exercise Program with Science-Based Tools,0.08094053164136952
How to Optimize Your Water Quality & Intake for Health,The Science & Treatment of Obsessive Compulsive Disorder (OCD),0.06275203621719394
How to Optimize Your Water Quality & Intake for Health,Ido Portal: The Science & Practice of Movement,0.08917321787597157
How to Optimize Your Water Quality & Intake for Health,Improve Flexibility with Research-Supported Stretching Protocols,0.10518891389258556
How to Optimize Your Water Quality & Intake for Health,"Dr. Paul Conti: Therapy, Treating Trauma & Other Life Challenges",0.06561439015163266
How to Optimize Your Water Quality & Intake for Health,The Science & Process of Healing from Grief,0.11153205865532596
How to Optimize Your Water Quality & Intake for Health,Dr. Wendy Suzuki: Boost Attention & Memory with Science-Based Tools,0.05185059985860921
How to Optimize Your Water Quality & Intake for Health,Understand & Improve Memory Using Science-Based Tools￼,0.07334689809065797
How to Optimize Your Water Quality & Intake for Health,Understanding & Controlling Aggression,0.05781399209070973
How to Optimize Your Water Quality & Intake for Health,Dr. Rhonda Patrick: Micronutrients for Health & Longevity,0.1782024673156853
How to Optimize Your Water Quality & Intake for Health,The Science & Health Benefits of Deliberate Heat Exposure,0.152055985553023
How to Optimize Your Water Quality & Intake for Health,"Using Light (Sunlight, Blue Light & Red Light) to Optimize Health",0.1166669023433178
How to Optimize Your Water Quality & Intake for Health,Dr. Kyle Gillett: How to Optimize Your Hormones for Health & Vitality,0.22191972340641336
How to Optimize Your Water Quality & Intake for Health,Using Deliberate Cold Exposure for Health and Performance,0.08562653222742925
How to Optimize Your Water Quality & Intake for Health,"Dr. Andy Galpin: How to Build Strength, Muscle Size & Endurance",0.06746752136099347
How to Optimize Your Water Quality & Intake for Health,Controlling Sugar Cravings & Metabolism with Science-Based Tools,0.05377500366568553
How to Optimize Your Water Quality & Intake for Health,Using Salt to Optimize Mental & Physical Performance,0.21193560077430132
How to Optimize Your Water Quality & Intake for Health,"Dr. Justin Sonnenburg: How to Build, Maintain & Repair Gut Health",0.18040741108156577
How to Optimize Your Water Quality & Intake for Health,How to Enhance Your Gut Microbiome for Brain & Overall Health,0.23051390167862146
How to Optimize Your Water Quality & Intake for Health,Dr. David Spiegel: Using Hypnosis to Enhance Mental & Physical Health & Performance,0.17155385226994796
How to Optimize Your Water Quality & Intake for Health,"The Science of Love, Desire and Attachment",0.06866939854351853
How to Optimize Your Water Quality & Intake for Health,Using Play to Rewire & Improve Your Brain,0.16675226641628293
How to Optimize Your Water Quality & Intake for Health,"Optimizing Workspace for Productivity, Focus, & Creativity",0.06722993716076364
How to Optimize Your Water Quality & Intake for Health,Dr. Alia Crum: Science of Mindsets for Health & Performance,0.24592763896880462
How to Optimize Your Water Quality & Intake for Health,The Science of Setting & Achieving Goals,0.05978657175823261
How to Optimize Your Water Quality & Intake for Health,Dr. Jack Feldman: Breathing for Mental & Physical Health & Performance,0.20153066164797928
How to Optimize Your Water Quality & Intake for Health,The Science of Making & Breaking Habits,0.08878096821917113
How to Optimize Your Water Quality & Intake for Health,Dr. David Sinclair: The Biology of Slowing & Reversing Aging,0.1371958512889134
How to Optimize Your Water Quality & Intake for Health,"Science of Social Bonding in Family, Friendship & Romantic Love",0.08200852794516983
How to Optimize Your Water Quality & Intake for Health,Dr. David Berson: Your Brain’s Logic & Function,0.1923072594621258
How to Optimize Your Water Quality & Intake for Health,Erasing Fears & Traumas Based on the Modern Neuroscience of Fear,0.11309893809316166
How to Optimize Your Water Quality & Intake for Health,Dr. David Buss: How Humans Select & Keep Romantic Partners in Short & Long Term,0.06033920154056316
How to Optimize Your Water Quality & Intake for Health,The Science of Gratitude & How to Build a Gratitude Practice,0.08905900946442123
How to Optimize Your Water Quality & Intake for Health,"Time Perception & Entrainment by Dopamine, Serotonin & Hormones",0.14304392782502928
How to Optimize Your Water Quality & Intake for Health,Dr. Duncan French: How to Exercise for Strength Gains & Hormone Optimization,0.06276938278839327
How to Optimize Your Water Quality & Intake for Health,Using Your Nervous System to Enhance Your Immune System,0.2244157795644347
How to Optimize Your Water Quality & Intake for Health,"Dr. Samer Hattar: Timing Light, Food, & Exercise for Better Sleep, Energy & Mood",0.13934969746631246
How to Optimize Your Water Quality & Intake for Health,Nutrients For Brain Health & Performance,0.2249795442506683
How to Optimize Your Water Quality & Intake for Health,Effects of Fasting & Time Restricted Eating on Fat Loss & Health,0.12654879651160533
How to Optimize Your Water Quality & Intake for Health,"Dr. Craig Heller: Using Temperature for Performance, Brain & Body Health",0.19026364806503068
How to Optimize Your Water Quality & Intake for Health,"Controlling Your Dopamine For Motivation, Focus & Satisfaction",0.1384089666665087
How to Optimize Your Water Quality & Intake for Health,Dr. Matthew Johnson: Psychedelic Medicine,0.11170782284683069
How to Optimize Your Water Quality & Intake for Health,ADHD & How Anyone Can Improve Their Focus,0.08411093509734226
How to Optimize Your Water Quality & Intake for Health,"Healthy Eating & Eating Disorders – Anorexia, Bulimia, Binging",0.1371868274615937
How to Optimize Your Water Quality & Intake for Health,"Dr. Robert Sapolsky: Science of Stress, Testosterone & Free Will",0.09587666960916255
How to Optimize Your Water Quality & Intake for Health,Understanding & Conquering Depression,0.034540073433567034
How to Optimize Your Water Quality & Intake for Health,Dr. Anna Lembke: Understanding & Treating Addiction,0.10543675977626894
How to Optimize Your Water Quality & Intake for Health,How to Control Your Sense of Pain & Pleasure,0.17516982061487135
How to Optimize Your Water Quality & Intake for Health,Dr. Matthew Walker: The Science & Practice of Perfecting Your Sleep,0.20250787944436371
How to Optimize Your Water Quality & Intake for Health,How to Optimize Your Brain-Body Function & Health,0.1877576919955001
How to Optimize Your Water Quality & Intake for Health,"Dr. Lex Fridman: Machines, Creativity & Love",0.08223643081073988
How to Optimize Your Water Quality & Intake for Health,"Maximizing Productivity, Physical & Mental Health with Daily Tools",0.13165617051205045
How to Optimize Your Water Quality & Intake for Health,"The Science of Hearing, Balance & Accelerated Learning",0.04519133922910335
How to Optimize Your Water Quality & Intake for Health,Dr. Karl Deisseroth: Understanding & Healing the Mind,0.028324784442655696
How to Optimize Your Water Quality & Intake for Health,"How Smell, Taste & Pheromone-Like Chemicals Control You",0.10683121477539226
How to Optimize Your Water Quality & Intake for Health,"The Science of Vision, Eye Health & Seeing Better",0.18114599520143904
How to Optimize Your Water Quality & Intake for Health,How To Build Endurance In Your Brain & Body,0.18245921836248274
How to Optimize Your Water Quality & Intake for Health,"Science of Muscle Growth, Increasing Strength & Muscular Recovery",0.03282004071465171
How to Optimize Your Water Quality & Intake for Health,How to Lose Fat with Science-Based Tools,0.09768929725226275
How to Optimize Your Water Quality & Intake for Health,How to Learn Skills Faster,0.07669769059825278
How to Optimize Your Water Quality & Intake for Health,Supercharge Exercise Performance & Recovery with Cooling,0.1917631380272075
How to Optimize Your Water Quality & Intake for Health,Using Cortisol & Adrenaline to Boost Our Energy & Immune System,0.05909246143985157
How to Optimize Your Water Quality & Intake for Health,How to Control Your Metabolism by Thyroid & Growth Hormone,0.14380115224240164
How to Optimize Your Water Quality & Intake for Health,"How Our Hormones Control Our Hunger, Eating & Satiety",0.1273800377245399
How to Optimize Your Water Quality & Intake for Health,The Science of How to Optimize Testosterone & Estrogen,0.09826840304774581
How to Optimize Your Water Quality & Intake for Health,"Biological Influences On Sex, Sex Differences & Preferences",0.1184168688721276
How to Optimize Your Water Quality & Intake for Health,The Science of Emotions & Relationships,0.102307114374285
How to Optimize Your Water Quality & Intake for Health,How to Increase Motivation & Drive,0.10254650635102916
How to Optimize Your Water Quality & Intake for Health,How Foods and Nutrients Control Our Moods,0.12210121618551026
How to Optimize Your Water Quality & Intake for Health,Tools for Managing Stress & Anxiety,0.097402536171243
How to Optimize Your Water Quality & Intake for Health,Control Pain & Heal Faster with Your Brain,0.11872181551314714
How to Optimize Your Water Quality & Intake for Health,Optimize Your Learning & Creativity with Science-based Tools,0.18570629701883712
How to Optimize Your Water Quality & Intake for Health,"Using Failures, Movement & Balance to Learn Faster",0.11204034980433361
How to Optimize Your Water Quality & Intake for Health,How to Focus to Change Your Brain,0.24770121015954777
How to Optimize Your Water Quality & Intake for Health,Understanding and Using Dreams to Learn and to Forget,0.053767608791599496
How to Optimize Your Water Quality & Intake for Health,"How to Defeat Jetlag, Shift Work & Sleeplessness",0.03074693302465287
How to Optimize Your Water Quality & Intake for Health,"Using Science to Optimize Sleep, Learning & Metabolism",0.019928064477834566
How to Optimize Your Water Quality & Intake for Health,Master Your Sleep & Be More Alert When Awake,0.1359855545483531
How to Optimize Your Water Quality & Intake for Health,How Your Brain Works & Changes,0.17848183022307637
Dr. Oded Rechavi: Genes & the Inheritance of Memories Across Generations,Journal Club with Dr. Peter Attia | Metformin for Longevity & The Power of Belief Effects,0.3103522563685353
Dr. Oded Rechavi: Genes & the Inheritance of Memories Across Generations,GUEST SERIES | Dr. Paul Conti: How to Understand & Assess Your Mental Health,0.14207776419513884
Dr. Oded Rechavi: Genes & the Inheritance of Memories Across Generations,"Marc Andreessen: How Risk Taking, Innovation & Artificial Intelligence Transform Human Experience",0.1558281175333149
Dr. Oded Rechavi: Genes & the Inheritance of Memories Across Generations,Goals Toolkit: How to Set & Achieve Your Goals,0.06972953272577664
